Date,Portfolio_Daily_Return,Portfolio_Cumulative_Return
2023-05-17,0.007526391733878868,0.21684278340891772
2023-05-18,0.005598607784254538,0.2236554088883247
2023-05-19,-0.0011841733105482255,0.2222063888118111
2023-05-22,0.005843917037152963,0.22934886155030565
2023-05-23,-0.0086414226345166,0.21872553847238763
2023-05-24,-0.006029397324302872,0.21137735797166268
2023-05-25,0.00963608881510406,0.22305029778168373
2023-05-26,0.01548094170846951,0.2419842681481683
2023-05-30,0.008258422645006851,0.25224109915298554
2023-05-31,0.002342850656962431,0.25517491303481155
2023-06-01,0.009289070362722019,0.26683432111951544
2023-06-02,0.00292698144852469,0.2705423216757865
2023-06-05,0.0009451650130826218,0.2717431938258754
2023-06-06,0.003989037555881559,0.2768162251874835
2023-06-07,-0.014382079223122676,0.2584529530834687
2023-06-08,0.012763642761178485,0.27451539700837624
2023-06-09,0.004796004382834473,0.28062797843841847
2023-06-12,0.01012835039411173,0.2935986273285456
2023-06-13,0.0011262931587050383,0.295055598612616
2023-06-14,0.004341220235048682,0.3006777201828261
2023-06-15,0.01234811954937378,0.3167386441668505
2023-06-16,-0.004693271616243467,0.3105588320621713
2023-06-20,0.0054375932768972405,0.3176851179563709
2023-06-21,-0.00992119839266773,0.30461210248206005
2023-06-22,0.004918807565441861,0.3110292383617157
2023-06-23,-0.002780596549323627,0.30738379498546475
2023-06-26,-0.013319658357872612,0.28996988949363933
2023-06-27,0.008827948536995723,0.3013576772923632
2023-06-28,0.007252727249129943,0.31079606957932593
2023-06-29,-0.007319920001615538,0.3012011472115732
2023-06-30,0.013983280028025525,0.31939620722582074
2023-07-03,0.0026189387101287986,0.32285162502692155
2023-07-05,-0.0022659016823771694,0.3198541733042377
2023-07-06,-0.00812974927147403,0.30912408980036554
2023-07-07,-0.006611495284350655,0.3004688220540206
2023-07-10,-0.007540385069421064,0.2906627863649567
2023-07-11,0.003220360516429044,0.29481918584219047
2023-07-12,0.011082344384330155,0.30916881797513174
2023-07-13,0.014926135792863471,0.32870964952801107
2023-07-14,0.0007885967428103656,0.3297574656297695
2023-07-17,0.005938056718319739,0.33765364088228833
2023-07-18,0.00863290662437154,0.3492014798597758
2023-07-19,0.0018548101746606377,0.3517039924922869
2023-07-20,-0.022559184970019602,0.32121065210093946
2023-07-21,-0.0025544083743798186,0.317835740546893
2023-07-24,0.004944469455306123,0.32435173911313764
2023-07-25,0.0019063827506258018,0.32687646042434415
2023-07-26,0.0008729945489797282,0.32803481634146414
2023-07-27,-0.015729933573919393,0.30714491689656076
2023-07-28,0.015183096910603055,0.3269914248460033
2023-07-31,0.0010181257989064331,0.3283424690505665
2023-08-01,-0.010554536291858575,0.31432243025295525
2023-08-02,-0.017012216891428067,0.2919628920042232
2023-08-03,-0.008893304560793902,0.2804730725243856
2023-08-04,-0.002426411026092334,0.2773661185425982
2023-08-07,-0.0028651744481603854,0.2737062417788041
2023-08-08,0.0023674688300504235,0.276721701604856
2023-08-09,-0.006032425083796294,0.26901997358706775
2023-08-10,-0.00508461406234521,0.26256749678396996
2023-08-11,-0.003016876338240188,0.25875848677749125
2023-08-14,0.0026711914116870124,0.26212087163675934
2023-08-15,-0.010308475481111669,0.2491103295772925
2023-08-16,-0.008963102647497966,0.23791442547524122
2023-08-17,-0.00817825893551551,0.2277904407636948
2023-08-18,-0.0019011434782834737,0.22545623497453815
2023-08-21,0.007079787427866725,0.2341322046203118
2023-08-22,0.00563374940656497,0.24108499619571422
2023-08-23,0.020551575127198095,0.2665912477342687
2023-08-24,-0.016009918254970085,0.24631322539558242
2023-08-25,0.009112931640072309,0.2576707926207302
2023-08-28,0.0036820670791541388,0.26230162084265274
2023-08-29,0.02145899620593882,0.28938934653506565
2023-08-30,0.003910637651711735,0.29443168106134165
2023-08-31,0.002020086142241245,0.2970465445623318
2023-09-01,-0.009802302059893686,0.28433250254679066
2023-09-05,0.0011471784990227268,0.2858058611793084
2023-09-06,-0.008105362929285598,0.27538393801784755
2023-09-07,-0.00449903624817633,0.2696459394503634
2023-09-08,0.003827574890011243,0.27450560436740834
2023-09-11,0.010904251054023418,0.2884031334471904
2023-09-12,-0.006924617524707526,0.27948143453043395
2023-09-13,0.0026335205317860326,0.2828509751583088
2023-09-14,0.0032346715064408,0.2870005766546633
2023-09-15,-0.00912576165404812,0.2752557161434903
2023-09-18,0.0016186826294285416,0.27731995041929114
2023-09-19,-0.002082382167800873,0.2746600821319618
2023-09-20,-0.010846964895577332,0.26083388896728277
2023-09-21,-0.018927055574645142,0.23697001588040312
2023-09-22,-0.0018239359485896056,0.2347138618011113
2023-09-25,-0.006543325904775366,0.2266347266042028
2023-09-26,-0.012019514294112327,0.21189117297412907
2023-09-27,-0.0030033762828976353,0.20825140776776552
2023-09-28,0.006238478708701657,0.2157890584498836
2023-09-29,0.0017313007314076368,0.21789395493601527
2023-10-02,0.0014445419270747379,0.21965325381665135
2023-10-03,-0.018340703984530297,0.197283954524631
2023-10-04,0.018189620342306034,0.2190620950993687
2023-10-05,-0.0013145248739082403,0.21745960765252192
2023-10-06,0.004306437163827592,0.22270252095237564
2023-10-09,0.012749675494017022,0.2382915813202351
2023-10-10,7.528659447026429e-05,0.23838480807635376
2023-10-11,0.013355063104295916,0.2549235153356151
2023-10-12,-0.01396078522106322,0.23740379766915298
2023-10-13,-0.0005910834466289986,0.23667238876755503
2023-10-16,-0.0008654570153681096,0.23560210197298415
2023-10-17,-0.005180236427299466,0.22920139095469594
2023-10-18,-0.012876739903793268,0.2133732843539915
2023-10-19,-0.01829483160303216,0.19117482444511724
2023-10-20,-0.008518149995993369,0.18102821861904284
2023-10-23,0.006659162650379224,0.18889287762151463
2023-10-24,0.01074310220764051,0.20166527531973832
2023-10-25,-0.01916490007080727,0.17863548039967636
2023-10-26,-0.010166231083973232,0.16665319974216342
2023-10-27,0.0005794590221729344,0.16732922746450085
2023-10-30,0.0017302070020677853,0.16934894866757833
2023-10-31,0.0009120685672619809,0.17041547508781885
2023-11-01,0.020391445433850776,0.19428193838300656
2023-11-02,0.022184948912335224,0.22077702217295814
2023-11-03,0.00670226493077456,0.22895899319696356
2023-11-06,0.0007039040443999941,0.2298240624026766
2023-11-07,0.011914943092516683,0.24447734612001226
2023-11-08,0.009513182982800693,0.25631628683160224
2023-11-09,-0.018085540155499437,0.23359512817810124
2023-11-10,0.01504636145513054,0.252156246365957
2023-11-13,0.00033850004554884013,0.2525801013123863
2023-11-14,0.02190076184322983,0.28001255980079764
2023-11-15,-0.0018494883911468701,0.2776451914309239
2023-11-16,0.0069936902882425265,0.28658064619805423
2023-11-17,-0.001416095321582267,0.2847587253641348
2023-11-20,0.008932639923207641,0.296235012446012
2023-11-21,0.00013958359919893915,0.29641594559445683
2023-11-22,0.0024603635422900116,0.2996056001226408
2023-11-24,-0.006636088832904036,0.2909813019124874
2023-11-27,0.0068908520979568625,0.29987726312519425
2023-11-28,0.008076237738607895,0.3103753809332044
2023-11-29,-1.885477333376552e-05,0.3103506741024147
2023-11-30,-0.0072289296321281895,0.30087824128591656
2023-12-01,0.0063757704510086395,0.30917234233706736
2023-12-04,-0.009011965562223183,0.2973741262729106
2023-12-05,0.01577088307072596,0.3178348619173459
2023-12-06,0.0021050042313498166,0.32060890987790214
2023-12-07,0.007544298312082554,0.33057197744761524
2023-12-08,-0.0013272641867611683,0.3288059569140409
2023-12-11,-0.006511661581783406,0.3201532222147587
2023-12-12,0.0023597766421731836,0.32326848895263094
2023-12-13,0.014263327417960466,0.342142700672432
2023-12-14,0.011897507720972051,0.35811085381632846
2023-12-15,0.003314426863226,0.3626122129134559
2023-12-18,-0.00127003179924608,0.3608816520730147
2023-12-19,0.006477953502116507,0.36969738013702713
2023-12-20,-0.004025823450867783,0.3641832203034794
2023-12-21,0.003965013166104004,0.36959222473296083
2023-12-22,-0.0020411983947902666,0.36679661528231877
2023-12-26,0.0027982149816156822,0.3706212060480234
2023-12-27,0.008179858496013498,0.3818326935651317
2023-12-28,-0.005307360773825521,0.3744988089313144
2023-12-29,-0.006648764062024387,0.36536009064719654
2024-01-02,-0.011408095954193908,0.3497839317210665
2024-01-03,-0.003851228134263829,0.344585605868045
2024-01-04,-0.01142089203190421,0.3292292388357736
2024-01-05,-0.005037626880694079,0.32253307789161
2024-01-08,0.01536857424585717,0.3428585256917891
2024-01-09,-0.003364664439808574,0.3383402573627001
2024-01-10,0.00284876618168769,0.3421528758274661
2024-01-11,-0.0005655253086074009,0.3413938544081654
2024-01-12,-0.002217232421239135,0.33841967246452054
2024-01-16,-0.008210971119446282,0.3274299471882156
2024-01-17,-0.004970601832826283,0.3208318214597734
2024-01-18,0.0034694590390551665,0.3254143933618088
2024-01-19,0.008851557729643878,0.33714637538035186
2024-01-22,0.0017398293505077656,0.3394727818901637
2024-01-23,-9.366372000075814e-05,0.33934732188657213
2024-01-24,-0.0008773416492383669,0.3381722566982852
2024-01-25,-0.0062295150648198246,0.3298360924658592
2024-01-26,-0.0020433725711953453,0.32711874187032897
2024-01-29,0.012069111919865356,0.34313588649691273
2024-01-30,-0.0007413147147085066,0.34214020010039947
2024-01-31,-0.014393840370316916,0.32282164830556925
2024-02-01,0.015090313029905931,0.34278344106123626
2024-02-02,-0.005468400614877815,0.3354405632664892
2024-02-05,-0.011728730550177369,0.3197775407341594
2024-02-06,0.007959149995406301,0.33028184814143113
2024-02-07,0.004490965237314293,0.3362560976772644
2024-02-08,-0.0018133843460143685,0.3338329517874701
2024-02-09,0.006949758862335675,0.3431027691650306
2024-02-12,-0.0066090910506553914,0.33422608067323134
2024-02-13,-0.01695634972183315,0.3116024766413452
2024-02-14,0.006772600631447729,0.32048543640285465
2024-02-15,0.005498151759862957,0.3277456657288864
2024-02-16,-0.006825498888828524,0.3186831391628069
2024-02-20,-0.003962847697878297,0.3134573987205447
2024-02-21,-0.0008177860586602195,0.3123832715712269
2024-02-22,0.011676679374062682,0.32770755024924747
2024-02-23,0.0005952809581147079,0.32849790927185585
2024-02-26,-0.004269059514441481,0.3228264726323633
2024-02-27,-0.0003222421212929318,0.3224002022237198
2024-02-28,0.000858357817991995,0.32353529477581255
2024-02-29,0.006252510601768907,0.33181071323821376
2024-03-01,0.0026243102758011006,0.33530579777838665
2024-03-04,-0.015652073083154906,0.31440549384319905
2024-03-05,-0.00844779981754903,0.30330165935212494
2024-03-06,-0.0015174045463284545,0.3013240234889867
2024-03-07,0.00660417181904644,0.3099181909323607
2024-03-08,-0.0019304848686730993,0.30738941368556616
2024-03-11,0.003906933518942735,0.3124972972082052
2024-03-12,0.0026113946208889734,0.315924745590066
2024-03-13,-0.007587839244431305,0.3059397201627594
2024-03-14,-0.0027949513734793156,0.3022896821482093
2024-03-15,-0.004932786961054937,0.29586576458459213
2024-03-18,0.011527471220633734,0.3108038198916454
2024-03-19,0.0033189564612626675,0.3151543206991225
2024-03-20,0.008058169927419413,0.32575205769609594
2024-03-21,-0.005859693397240418,0.31798355711723625
2024-03-22,0.0052072964516066255,0.3248466882174885
2024-03-25,-0.004989530870597687,0.31823632476781816
2024-03-26,0.0028167363217444503,0.32194944890443455
2024-03-27,0.009259430450992468,0.3341899478862931
2024-03-28,-0.004400362408403713,0.32831902859394413
2024-04-01,-0.004828938005632344,0.3219046583531622
2024-04-02,-0.01049629900985078,0.30802955179657276
2024-04-03,0.0016733956734026167,0.31021840278923185
2024-04-04,-0.001214743891267688,0.3086268229882172
2024-04-05,-0.0034257608610670613,0.30414378043628165
2024-04-08,0.0051257269188651425,0.31082846531773445
2024-04-09,0.00890452782166077,0.32250077385658127
2024-04-10,-0.015640516254184743,0.3018161790069056
2024-04-11,0.010830233820796275,0.3159151526172459
2024-04-12,-0.003149136893032445,0.3117711556620386
2024-04-15,-0.0210859250315265,0.2841112474152301
2024-04-16,-0.008374751109334898,0.2733571353214299
2024-04-17,0.0012706752103660577,0.27497515866722577
2024-04-18,-0.009039881869881023,0.26344953384584113
2024-04-19,-0.006326132914900739,0.25545678416346296
2024-04-22,-0.0002758788275223469,0.2551104302178431
2024-04-23,0.0078713963563237,0.2649899018850437
2024-04-24,0.012186535487780216,0.2804057462160492
2024-04-25,-0.0030892506457462937,0.2764502519377341
2024-04-26,0.014372953209762885,0.2947966116834253
2024-04-29,0.017861142732581776,0.3179231587743663
2024-04-30,-0.020137571864207292,0.2913833864530444
2024-05-01,0.0027464573863482996,0.2949301158933757
2024-05-02,0.008753410085810275,0.3062651702302561
2024-05-03,0.018612693608916805,0.33057828361575137
2024-05-06,0.0062472861470260314,0.3388907868945177
2024-05-07,-0.00029201902555409673,0.3384998053116053
2024-05-08,-0.004525251188056678,0.33244275747740537
2024-05-09,0.003448586122643038,0.3370378010800581
2024-05-10,-0.005081205451568038,0.3302440373162574
2024-05-13,0.005632771751664451,0.3377369983524725
2024-05-14,0.008674593248757523,0.3493413226869939
2024-05-15,0.010421460782505276,0.36340343036359024
2024-05-16,0.00021381773327947549,0.36369495019461606
2024-05-17,-0.00022799035071204834,0.3633840409046569
2024-05-20,0.0007631397443891292,0.3644244934531369
2024-05-21,0.011826632206289345,0.38056104011046
2024-05-22,-0.0047254453247227105,0.3740372743979756
2024-05-23,-0.012830413794053235,0.3564078075989965
2024-05-24,0.009440625651115996,0.36921314594078947
2024-05-28,-0.006184101309901468,0.36074579313144284
2024-05-29,-0.006305145446423217,0.35216609299014046
2024-05-30,-0.0017560430953170456,0.34979163105882316
2024-05-31,0.004375408101709921,0.3556975202969783
2024-06-03,0.00674162753918191,0.364837128034613
2024-06-04,0.005452471995398789,0.3722788642535022
2024-06-05,0.009223094591913582,0.38493552202499615
2024-06-06,0.0009466452689185502,0.38624656468467844
2024-06-07,-0.007380640247243504,0.3760151774967637
2024-06-10,-0.005455874565258861,0.368507811288449
2024-06-11,0.016080247796851056,0.39051375600589355
2024-06-12,0.01556604001376152,0.4121585487715673
2024-06-13,0.008524213943812755,0.4241960903638804
2024-06-14,0.001024133320777376,0.425654657035343
2024-06-17,0.007292828361384207,0.43605171175170976
2024-06-18,-0.0009921228764425637,0.4346269719967264
2024-06-20,-0.007466450365515631,0.42391540091728275
2024-06-21,0.002354327190339001,0.4272677636624047
2024-06-24,0.0005955544707994921,0.42811777936008166
2024-06-25,0.008129239439677027,0.4397272907365597
2024-06-26,0.00254494503531596,0.4433913175573285
2024-06-27,0.003940044363969864,0.4490783433830734
2024-06-28,-0.013753450066014012,0.42914851674561194
2024-07-01,0.007465562283161565,0.4398179140092644
2024-07-02,0.018487447929525138,0.4664364727225083
2024-07-03,0.01391340248989751,0.48683959359336204
2024-07-05,0.01399609867641979,0.5076495472613027
2024-07-08,0.0012779751607212065,0.5095762859337754
2024-07-09,0.00042574916357661103,0.5102189867748668
2024-07-10,0.00877506448703944,0.5234712557733676
2024-07-11,-0.015553671127400982,0.49977568488902
2024-07-12,0.006637192068650327,0.50972998416952
2024-07-15,0.0008889907820529667,0.5110721202088357
2024-07-16,0.005189913839366534,0.5189144543177884
2024-07-17,-0.011832012377012147,0.5009426396946777
2024-07-18,-0.009517539104530482,0.48665735942772637
2024-07-19,-0.008082472256558709,0.474641492565143
2024-07-22,0.009038751236575559,0.48797041017957166
2024-07-23,-0.001341721382802086,0.4859739684632569
2024-07-24,-0.033654366912204095,0.43596445530661043
2024-07-25,-0.0027627574844981614,0.4319972337602387
2024-07-26,0.0066566926739128444,0.4415295992552739
2024-07-29,0.010028149246796004,0.4559854732202797
2024-07-30,-0.0035569187865133853,0.4508066511376918
2024-07-31,0.011323782217611161,0.4672352696950368
2024-08-01,-0.007932116142175438,0.4555969891279197
2024-08-02,0.0018945129431684748,0.45835463646385954
2024-08-05,-0.021598339495571984,0.4268565979205716
2024-08-06,-0.007512530655929762,0.41613729398707777
2024-08-07,-0.006067856230052428,0.40754437648514874
2024-08-08,0.00958613085049652,0.4210372810560159
2024-08-09,0.009281831024386766,0.43422710897813177
2024-08-12,0.0007702898267593739,0.4353318795294403
2024-08-13,0.01604022254079255,0.4583549222969865
2024-08-14,-0.0012508609881482949,0.45653072301781106
2024-08-15,0.00920525837735635,0.4699384646577476
2024-08-16,0.0035543230746455934,0.47516310086098956
2024-08-19,0.00912460655801033,0.4886233837652407
2024-08-20,0.004178517206272025,0.49484362218796263
2024-08-21,0.00046692174933031234,0.49554159718700985
2024-08-22,-0.015916028451657134,0.4717385145755446
2024-08-23,0.01136891574373644,0.4884705857445657
2024-08-26,-0.005118569010164892,0.4808517463318316
2024-08-27,-0.002634137914169865,0.4769509786015542
2024-08-28,-0.006022970506203124,0.46805534641832924
2024-08-29,0.0014074255661378427,0.4701215250453836
2024-08-30,0.002418090317392391,0.47367641167048613
2024-09-03,-0.007689485200674546,0.46234459871236266
2024-09-04,0.00706567668592792,0.47267705285027706
2024-09-05,0.008280203854010388,0.4848711190590007
2024-09-06,-0.01769790359907518,0.4585920131368435
2024-09-09,0.005704828785542793,0.46691303083974933
2024-09-10,0.01037179118880397,0.4821275464877548
2024-09-11,0.008195515933350273,0.49427434641025236
2024-09-12,0.0035237266395591214,0.49953976073150796
2024-09-13,0.004679561306227842,0.5065569489729773
2024-09-16,-0.0012353766231507192,0.5046957837367707
2024-09-17,0.0010350915659989024,0.5062532816519107
2024-09-18,-0.004038993715609341,0.5001695341132026
2024-09-19,0.017501775906699546,0.5264251651213099
2024-09-20,-0.004742961993823569,0.5191853885767237
2024-09-23,0.0015248104699166656,0.5215018583629698
2024-09-24,0.0012793919470811045,0.5234484555880283
2024-09-25,-0.0025890352821275222,0.5195041937860083
2024-09-26,0.0014996127324997776,0.5217828616220965
2024-09-27,0.004173392073254017,0.528133858154004
2024-09-30,0.00433137529808899,0.5347527793993856
2024-10-01,-0.006421545774918929,0.5248972941732883
2024-10-02,-0.008384799626500917,0.5121113359106517
2024-10-03,-0.008254571549661138,0.4996295046973236
2024-10-04,0.0012043530740560248,0.5014355881012509
2024-10-07,-0.01578950208177705,0.4777286677572721
2024-10-08,0.00865781684035145,0.4905225719024511
2024-10-09,-0.0010260201286875106,0.4889932657414162
2024-10-10,-0.0034606330929335964,0.48384040637083614
2024-10-11,-0.009886376700262522,0.46917060115038356
2024-10-14,0.006282778915684995,0.4784010752268353
2024-10-15,0.006086733975679542,0.48739970928109977
2024-10-16,0.00047440234096310374,0.48810533518513055
2024-10-17,-0.007421888816476263,0.4770607828401814
2024-10-18,0.0032577209507207105,0.48187263469792785
2024-10-21,-0.0064260154688771335,0.4723500982244533
2024-10-22,0.0033208614444075195,0.47723956889831665
2024-10-23,-0.009672376549575052,0.4629511515340001
2024-10-24,0.024584128138271096,0.49891653010334314
2024-10-25,0.004385953082701023,0.5054907076792614
2024-10-28,-0.0016369312353134546,0.5030263229153871
2024-10-29,0.003465853886059545,0.508235592537513
2024-10-30,0.0008387649611543817,0.5095006477056994
2024-10-31,-0.0180307903806626,0.4822831579474436
2024-11-01,-0.005968233374257521,0.4734365461340817
2024-11-04,0.0010266499128574638,0.47494924963577123
2024-11-05,0.00924536624655622,0.4885856956437371
2024-11-06,0.012959454983787616,0.5078769549559423
2024-11-07,0.016170959299631638,0.5322607718233872
2024-11-08,0.011176214493522957,0.5493856468692964
2024-11-11,0.004817764860525105,0.5568502225941854
2024-11-12,-0.00994818257114717,0.5413623923438873
2024-11-13,-0.003356910087509302,0.5361881773805206
2024-11-14,-0.0032814144935252145,0.531147307230482
2024-11-15,-0.007332042339380324,0.5199208703460398
2024-11-18,0.010655828537558667,0.5361168865311041
2024-11-19,0.007059925998242389,0.5469617580746644
2024-11-20,-0.003946644451949999,0.5408564500347801
2024-11-21,-0.006178338468270468,0.5313365173554476
2024-11-22,0.005009932859677668,0.5390084104929711
2024-11-25,0.011087399143468991,0.5560720110252624
2024-11-26,0.004445618137000239,0.5629897129799548
2024-11-27,-0.0008806218055976253,0.5616133101567797
2024-11-29,0.009969223614577551,0.5771813824452334
2024-12-02,0.010192303113362888,0.5932564931598678
2024-12-03,-0.0030881758282566567,0.5883362369694785
2024-12-04,0.010926445226643834,0.6056911058642189
2024-12-05,0.004682616436490072,0.6132099414284649
2024-12-06,0.007521139072581324,0.6253431177512192
2024-12-09,-0.000318883697769801,0.624824822327686
2024-12-10,0.005984092344849091,0.634547924108698
