Date,AAPL,GOOGL,MSFT,SPY,TLT,TSLA,Portfolio_Value,SPY_Value,Portfolio_Daily_Return
2023-01-25,139.7516632080078,94.50595092773438,234.99160766601562,384.8425598144531,95.52141571044922,144.42999267578125,108.8860784910048,105.12839473155933,-0.0027469786073985817
2023-01-26,141.82044982910156,96.78868865966797,242.2090301513672,389.07208251953125,95.0770492553711,160.27000427246094,111.00374412347658,106.28378391897127,0.019448451646155294
2023-01-27,143.7611846923828,98.62482452392578,242.36529541015625,389.96612548828125,94.83706665039062,177.89999389648438,112.58741606049412,106.5280118499232,0.01426683351559669
2023-01-30,140.87474060058594,96.21305084228516,237.04257202148438,385.07330322265625,94.49048614501953,166.66000366210938,110.58493977727393,105.19142747957709,-0.017785968923420686
2023-01-31,142.1455535888672,98.09879302978516,242.02345275878906,390.73516845703125,95.24590301513672,173.22000122070312,112.25138070674419,106.7380932214411,0.015069329809525545
2023-02-01,143.2686004638672,99.67687225341797,246.84811401367188,394.88775634765625,96.39086151123047,181.41000366210938,114.09042374560359,107.87246593513886,0.016383255397667496
2023-02-02,148.57852172851562,106.93204498291016,258.42144775390625,400.6361389160156,96.5156021118164,188.27000427246094,117.01405898872015,109.44276583129864,0.025625597198548688
2023-02-03,152.20382690429688,103.99424743652344,252.31736755371094,396.3777770996094,95.0721435546875,189.97999572753906,115.9881531720681,108.27949859245479,-0.00876737227576175
2023-02-06,149.4749755859375,102.12835693359375,250.77423095703125,393.9553527832031,94.36824798583984,194.75999450683594,115.23915381328011,107.61775894529812,-0.0064575505196365676
2023-02-07,152.35159301757812,106.83280181884766,261.3122863769531,399.10772705078125,93.61087036132812,196.80999755859375,116.73110529338466,109.02524577853153,0.012946567470652481
2023-02-08,149.6621551513672,98.62482452392578,260.5016784667969,394.74359130859375,94.05636596679688,201.2899932861328,115.83113069529315,107.8330840145416,-0.007709809616122261
2023-02-09,148.62774658203125,94.29752349853516,257.4643249511719,391.321533203125,93.16535949707031,207.32000732421875,114.80790241698347,106.89827193066111,-0.008833793403963402
2023-02-10,148.9927978515625,93.86082458496094,256.95648193359375,392.2346496582031,92.12285614013672,196.88999938964844,113.69839693377305,107.14771021308916,-0.009664016673527133
2023-02-13,151.79489135742188,93.90052032470703,264.9844970703125,396.83917236328125,92.89804077148438,194.63999938964844,114.94302566161139,108.40553907880313,0.010946757046744538
2023-02-14,151.153564453125,93.96998596191406,265.81463623046875,396.65655517578125,92.68421936035156,209.25,115.6843654417585,108.35565308963,0.006449628203885927
2023-02-15,153.25511169433594,96.21305084228516,263.6900329589844,397.94464111328125,91.81993103027344,214.24000549316406,115.94500248310928,108.70752271379776,0.002253001435029739
2023-02-16,151.65676879882812,94.79376220703125,256.6698913574219,392.4654541015625,90.5190200805664,202.0399932861328,113.65258380124284,107.2107596342316,-0.019771604060299274
2023-02-17,150.5122528076172,93.6424560546875,252.66537475585938,391.48492431640625,91.22293090820312,208.30999755859375,113.79774551596047,106.94290588554627,0.0012772407794222566
2023-02-21,146.49661254882812,91.1016616821289,247.38807678222656,383.63140869140625,89.4498062133789,197.3699951171875,110.96634105371015,104.79754158110568,-0.024881024219000993
2023-02-22,146.92088317871094,90.96270751953125,246.2523193359375,383.10272216796875,90.2695541381836,200.86000061035156,111.50890199862533,104.65311897474949,0.0048894190775611865
2023-02-23,147.40432739257812,90.20840454101562,249.44418334960938,385.14056396484375,91.15166473388672,202.07000732421875,112.25062850955578,105.20980126302248,0.006651724639344059
2023-02-24,144.75027465820312,88.46160125732422,244.01019287109375,381.0263671875,89.96659851074219,196.8800048828125,110.37133726428141,104.08591594477588,-0.016741921806828746
2023-02-27,145.944091796875,89.1960678100586,244.9305419921875,382.3240661621094,90.21609497070312,207.6300048828125,111.42463167431309,104.4404115860876,0.009543187897683892
2023-02-28,145.44091796875,89.38462829589844,244.2060089111328,380.9109802246094,90.62594604492188,205.7100067138672,111.39938252068376,104.05439540248582,-0.00022660298041771154
2023-03-01,143.3689727783203,89.68238830566406,241.1218719482422,379.4498596191406,89.65234375,202.77000427246094,110.30675781654304,103.65525746972652,-0.009808175587847951
2023-03-02,143.96095275878906,91.31008911132812,245.86070251464844,382.4009704589844,88.85739135742188,190.89999389648438,109.94928599812992,104.46141972323937,-0.003240706421701345
2023-03-03,149.01255798339844,92.94770812988281,249.95330810546875,388.53387451171875,91.010009765625,197.7899932861328,112.6383284108181,106.1367603051581,0.02445711573546675
2023-03-06,151.77513122558594,94.41661834716797,251.50025939941406,388.80303955078125,90.30436706542969,193.80999755859375,112.66595236759716,106.21028878518936,0.0002452447330209221
2023-03-07,149.574951171875,93.15613555908203,248.83712768554688,382.8431701660156,90.85819244384766,187.7100067138672,111.840679821243,104.58221651186217,-0.007324950697274835
2023-03-08,150.82797241210938,93.543212890625,248.39649963378906,383.4679870605469,90.94750213623047,182.0,111.71999719236774,104.7528992896581,-0.001079058434445679
2023-03-09,148.57843017578125,91.62769317626953,247.04539489746094,376.39306640625,91.17082214355469,172.9199981689453,110.49636945837182,102.82022570075466,-0.010952629473208627
2023-03-10,146.51637268066406,89.95035552978516,243.3933563232422,370.9618835449219,94.31494140625,173.44000244140625,111.2170662072485,101.33657603378366,0.006522356819589337
2023-03-13,148.4600372314453,90.42676544189453,248.61195373535156,370.4331970214844,94.5293197631836,174.47999572753906,112.0069271516428,101.19215342742744,0.007101976084519524
2023-03-14,150.55169677734375,93.26531219482422,255.3383026123047,376.5564880371094,92.97510528564453,183.25999450683594,113.0619441333678,102.8648679922022,0.009419211905498038
2023-03-15,150.94639587402344,95.38926696777344,259.8911437988281,374.2013854980469,94.7704849243164,180.4499969482422,114.29551005667807,102.22151880161572,0.01091053168036048
2023-03-16,153.76817321777344,99.56770324707031,270.42620849609375,380.7667541503906,94.02912139892578,184.1300048828125,115.8876144925276,104.01499680876381,0.013929719855662104
2023-03-17,152.92955017089844,100.85794830322266,273.5886535644531,376.3146057128906,95.44037628173828,180.1300048828125,116.45474100371655,102.7987923989224,0.004893762924298562
2023-03-20,155.29745483398438,100.4609375,266.5391845703125,379.93310546875,94.60078430175781,183.25,116.13317915237549,103.78726693472593,-0.002761260285064798
2023-03-21,157.15234375,104.13319396972656,268.05682373046875,384.9218444824219,93.78791809082031,197.5800018310547,117.52643373758673,105.15005312057527,0.011997041632548224
2023-03-22,155.72174072265625,102.59481811523438,266.5979309082031,378.3602600097656,95.03846740722656,191.14999389648438,117.14039514392458,103.35760884716004,-0.003284695888280676
2023-03-23,156.80703735351562,104.80810546875,271.855712890625,379.3831787109375,95.03846740722656,192.22000122070312,117.9593380055485,103.63704208096594,0.006991122580880104
2023-03-24,158.109375,104.64930725097656,274.704833984375,381.8726806640625,95.44037628173828,190.41000366210938,118.43972292562968,104.31710549219389,0.004072461987355047
2023-03-27,156.1657257080078,101.691650390625,270.6024169921875,382.5867004394531,93.19841766357422,191.80999755859375,116.6176059220542,104.51215604177342,-0.01538434030886432
2023-03-28,155.5441131591797,100.27236938476562,269.4764709472656,381.7279052734375,93.36815643310547,189.19000244140625,116.2119197965969,104.2775568403494,-0.0034787725425304283
2023-03-29,158.62245178222656,100.62966918945312,274.6461181640625,387.2762756347656,93.18054962158203,193.8800048828125,117.29632821076592,105.79321890678979,0.0093313010925817
2023-03-30,160.1912078857422,100.13341522216797,278.112060546875,389.5439147949219,93.60929107666016,195.27999877929688,118.00378773098528,106.4126755096473,0.006031386753625656
2023-03-31,162.69725036621094,102.95211791992188,282.273193359375,395.0343322753906,95.01165008544922,207.4600067138672,120.4871668834385,107.91250644416262,0.021044910508420465
2023-04-03,163.95033264160156,103.57740020751953,281.2255859375,396.53961181640625,95.45848846435547,194.77000427246094,120.1680378765271,108.32370738265946,-0.002648655580225756
2023-04-04,163.41751098632812,103.9346923828125,281.1766662597656,394.33966064453125,95.93309783935547,192.5800018310547,120.18497437360875,107.72274127512047,0.0001409401150334501
2023-04-05,161.57252502441406,103.68658447265625,278.39605712890625,393.3070983886719,96.93603515625,185.52000427246094,119.80499403219092,107.44067368760824,-0.003161629341756323
2023-04-06,162.46054077148438,107.60694122314453,285.5042419433594,394.84130859375,97.186767578125,185.05999755859375,120.95656324249305,107.8597776872241,0.009612030112807346
2023-04-10,159.86561584472656,105.64180755615234,283.3404541015625,395.2466125488281,95.61966705322266,184.50999450683594,119.50468046545559,107.97049557195145,-0.012003340191856398
2023-04-11,158.65203857421875,104.55996704101562,276.9176025390625,395.352783203125,95.81668853759766,186.7899932861328,119.08925318079461,107.99949847240822,-0.003476242796875772
2023-04-12,157.96139526367188,103.85529327392578,277.563720703125,393.7413635253906,95.71819305419922,180.5399932861328,118.4769306692492,107.55930297001697,-0.005141710903298996
2023-04-13,163.3484649658203,106.62437438964844,283.78106689453125,398.9712829589844,94.96598052978516,185.89999389648438,119.93366240469734,108.98797300821177,0.012295488473742476
2023-04-14,163.0031280517578,108.05358123779297,280.1583557128906,397.99664306640625,94.09735870361328,185.0,119.3005727443387,108.72172821606227,-0.005278665286001082
2023-04-17,163.0228729248047,105.17532348632812,282.76275634765625,399.42474365234375,92.97801208496094,187.0399932861328,118.75801000623551,109.11184598834609,-0.004547863649120099
2023-04-18,164.24632263183594,103.71634674072266,282.34173583984375,399.68536376953125,93.30933380126953,184.30999755859375,118.70412171926236,109.18304023091605,-0.00045376549312607954
2023-04-19,165.3908233642578,103.39875030517578,282.42010498046875,399.6177673339844,93.21977233886719,180.58999633789062,118.50962063593,109.1645747452846,-0.0016385368975845196
2023-04-20,164.4239044189453,104.50041961669922,280.1289978027344,397.4370422363281,94.01677703857422,162.99000549316406,117.57339703933465,108.56886067203355,-0.00789997969423501
2023-04-21,162.81568908691406,104.6195297241211,279.786376953125,397.745849609375,93.48844146728516,165.0800018310547,117.28834399448237,108.65321834657283,-0.002424468902237226
2023-04-24,163.12155151367188,105.17532348632812,275.8797607421875,398.16070556640625,94.39287567138672,162.5500030517578,117.42440309045882,108.76654557531941,0.0011600393640381628
2023-04-25,161.58238220214844,103.07121276855469,269.66253662109375,391.8404235839844,95.7808609008789,160.6699981689453,116.99480192980967,107.04001850049909,-0.003658533910691564
2023-04-26,161.57252502441406,102.93225860595703,289.1955261230469,390.1806945800781,94.76000213623047,153.75,117.19690230037317,106.58662621988908,0.0017274303407493804
2023-04-27,166.16041564941406,106.78316497802734,298.4576721191406,397.94842529296875,93.81977081298828,160.19000244140625,118.95662669491065,108.7085564475306,0.015015110126608522
2023-04-28,167.41342163085938,106.53504943847656,300.8369140625,401.3450012207031,95.3331298828125,164.30999755859375,120.3808011733147,109.63640750183896,0.011972216411756798
2023-05-01,167.3246307373047,106.3960952758789,299.1724548339844,400.93975830078125,92.5842514038086,161.8300018310547,118.6733209228739,109.52570629023633,-0.014183991415562083
2023-05-02,166.28866577148438,104.53020477294922,299.0255432128906,396.4335021972656,94.89143371582031,160.30999755859375,119.28432952587326,108.29472115532741,0.005148660189567427
2023-05-03,165.21324157714844,104.6195297241211,298.0367126464844,393.7123718261719,95.4211196899414,160.61000061035156,119.32642381100092,107.55138323577323,0.00035289031924775087
2023-05-04,163.5753936767578,103.90493774414062,299.0255432128906,390.9237365722656,94.47846984863281,161.1999969482422,118.6146562268104,106.7896048402747,-0.005964878200974649
2023-05-05,171.25148010253906,104.7783203125,304.1560974121094,398.16070556640625,94.16429138183594,170.05999755859375,120.56831066088604,108.76654557531941,0.016470598964936932
2023-05-08,171.18240356445312,106.96182250976562,302.19781494140625,398.2668762207031,92.84458923339844,171.7899932861328,120.1457976003278,108.7955484757762,-0.0035043458620451105
2023-05-09,169.4755096435547,106.54497528076172,300.5823059082031,396.52032470703125,92.51242065429688,169.14999389648438,119.4136715288239,108.3184386752468,-0.006093646936694164
2023-05-10,171.2416229248047,110.91197967529297,305.7812805175781,398.3730163574219,93.41017150878906,168.5399932861328,120.8758450293759,108.82454303967062,0.012244607186364352
2023-05-11,171.4290771484375,115.69583129882812,303.62725830078125,397.67828369140625,94.397705078125,172.0800018310547,122.03329882141838,108.63476119750375,0.009575559052027328
2023-05-12,170.5003662109375,116.6287841796875,302.5111389160156,397.15716552734375,93.60768127441406,167.97999572753906,121.2499762727302,108.4924060586133,-0.006418924639859846
2023-05-15,170.00633239746094,115.63628387451172,302.9909362792969,398.5274658203125,92.63810729980469,166.35000610351562,120.5447651592257,108.8667343817838,-0.005816175270156487
2023-05-16,170.00633239746094,118.61378479003906,305.2232360839844,395.86419677734375,92.35980224609375,166.52000427246094,120.77527629969282,108.13920258446765,0.0019122451328570493
2023-05-17,170.61888122558594,119.9338150024414,308.1080322265625,400.66961669921875,92.09046936035156,173.86000061035156,121.68427834089177,109.45191104020952,0.007526391733878868
2023-05-18,172.95059204101562,121.90889739990234,312.543212890625,404.5293273925781,91.408203125,176.88999938964844,122.36554088883247,110.5062777649209,0.005598607784254538
2023-05-19,173.0592803955078,121.83942413330078,312.36663818359375,403.9407043457031,90.76183319091797,180.13999938964844,122.22063888118112,110.3454821500861,-0.0011841733105482255
2023-05-22,172.1107940673828,124.11225128173828,315.1534118652344,404.1047668457031,90.43861389160156,188.8699951171875,122.93488615503057,110.39029950934327,0.005843917037152963
2023-05-23,169.50245666503906,121.64090728759766,309.34442138671875,399.56951904296875,90.69896697998047,185.77000427246094,121.87255384723876,109.15139464019062,-0.0086414226345166
2023-05-24,169.77908325195312,119.99337005615234,307.96087646484375,396.67474365234375,90.2501220703125,182.89999389648438,121.13773579716627,108.36062168079768,-0.006029397324302872
2023-05-25,170.9153289794922,122.55401611328125,319.8044128417969,400.10992431640625,90.0256576538086,184.47000122070312,122.30502977816838,109.29901848649375,0.00963608881510406
2023-05-26,173.32603454589844,123.67554473876953,326.6436462402344,405.29156494140625,90.75283813476562,193.1699981689453,124.19842681481683,110.71450008303214,0.01548094170846951
2023-05-30,175.17361450195312,122.74259185791016,324.9951171875,405.44598388671875,91.65957641601562,201.16000366210938,125.22410991529856,110.75668308858295,0.008258422645006851
2023-05-31,175.12420654296875,121.94860076904297,322.2280578613281,403.1977233886719,92.45854187011719,203.92999267578125,125.51749130348115,110.1425202028252,0.002342850656962431
2023-06-01,177.9301300048828,122.79220581054688,326.3394775390625,407.0285339355469,92.82132720947266,207.52000427246094,126.68343211195155,111.1889922029799,0.009289070362722019
2023-06-02,178.7798309326172,123.73509979248047,329.1065368652344,412.9146423339844,91.80416107177734,213.97000122070312,127.05423216757865,112.79691500507857,0.00292698144852469
2023-06-05,177.4263153076172,125.0650405883789,329.6364440917969,412.1233215332031,91.6331558227539,217.61000061035156,127.17431938258754,112.58074794303656,0.0009451650130826218
2023-06-06,177.06069946289062,126.35528564453125,327.41876220703125,413.02069091796875,92.1732406616211,221.30999755859375,127.68162251874836,112.82588455928592,0.003989037555881559
2023-06-07,175.6873779296875,121.58136749267578,317.31207275390625,411.59259033203125,90.80502319335938,224.57000732421875,125.84529530834688,112.43576678700214,-0.014382079223122676
2023-06-08,178.40440368652344,121.22406768798828,319.1567687988281,414.0821533203125,91.8671646118164,234.86000061035156,127.45153970083763,113.1158468713548,0.012763642761178485
2023-06-09,178.78973388671875,121.31338500976562,320.6580810546875,414.8251647949219,91.74114990234375,244.39999389648438,128.06279784384185,113.31881715517808,0.004796004382834473
2023-06-12,181.5857696533203,122.71280670166016,325.6231689453125,418.58831787109375,92.01119995117188,249.8300018310547,129.35986273285457,114.34680699657666,0.01012835039411173
2023-06-13,181.1115264892578,122.9013900756836,328.017333984375,421.3481140136719,91.1020736694336,258.7099914550781,129.5055598612616,115.10070734064325,0.0011262931587050383
2023-06-14,181.7438201904297,122.74259185791016,331.01007080078125,421.8498229980469,91.8311767578125,256.7900085449219,130.06777201828262,115.2377604258716,0.004341220235048682
2023-06-15,183.77915954589844,124.15194702148438,341.5682373046875,427.079833984375,92.71329498291016,255.89999389648438,131.67386441668503,116.66645547375347,0.01234811954937378
2023-06-16,182.70220947265625,122.6036376953125,335.9064636230469,425.6250915527344,92.3532485961914,260.5400085449219,131.05588320621712,116.2690598825278,-0.004693271616243467
2023-06-20,182.79112243652344,122.17686462402344,331.70672607421875,423.4168701171875,92.9923324584961,274.45001220703125,131.7685117956371,115.66583456658877,0.0054375932768972405
2023-06-21,181.75372314453125,119.64598846435547,327.3010559082031,421.24737548828125,93.21739196777344,259.4599914550781,130.46121024820602,115.07318834828688,-0.00992119839266773
2023-06-22,184.75726318359375,122.22649383544922,333.335693359375,422.7679748535156,92.09219360351562,264.6099853515625,131.10292383617156,115.48857424108935,0.004918807565441861
2023-06-23,184.4411163330078,121.42256164550781,328.7336120605469,419.5718078613281,93.01031494140625,256.6000061035156,130.73837949854646,114.61546939181106,-0.002780596549323627
2023-06-26,183.0480194091797,117.45255279541016,322.4341735839844,417.8575439453125,93.10934448242188,241.0500030517578,128.99698894936392,114.14717967426047,-0.013319658357872612
2023-06-27,185.8045654296875,117.44264221191406,328.2921447753906,422.4386291503906,92.86631774902344,250.2100067138672,130.1357677292363,115.3986060600806,0.008827948536995723
2023-06-28,186.98028564453125,119.27875518798828,329.5480651855469,422.6517639160156,93.26236724853516,256.239990234375,131.07960695793258,115.45682861161555,0.007252727249129943
2023-06-29,187.31619262695312,118.20686340332031,328.7630920410156,424.3175964355469,91.57913970947266,257.5,130.1201147211573,115.91188820469793,-0.007319920001615538
2023-06-30,191.6436767578125,118.80235290527344,334.15008544921875,429.3247985839844,92.65930938720703,261.7699890136719,131.93962072258208,117.27971801077616,0.013983280028025525
2023-07-03,190.1518096923828,119.00086212158203,331.64794921875,429.81878662109375,92.13400268554688,279.82000732421875,132.28516250269215,117.41466194572696,0.0026189387101287986
2023-07-05,189.0353546142578,120.83698272705078,331.80487060546875,429.1795349121094,91.25849914550781,282.4800109863281,131.98541733042376,117.24003597393389,-0.0022659016823771694
2023-07-06,189.50955200195312,119.20928955078125,334.86639404296875,425.8188171386719,89.96783447265625,276.5400085449219,130.91240898003656,116.32198038040067,-0.00812974927147403
2023-07-07,188.39315795898438,118.58401489257812,330.8923645019531,424.7436828613281,89.4262924194336,274.42999267578125,130.04688220540206,116.0282832883937,-0.006611495284350655
2023-07-10,186.34796142578125,115.57673645019531,325.603515625,425.8188171386719,89.54361724853516,269.6099853515625,129.06627863649567,116.32198038040067,-0.007540385069421064
2023-07-11,185.82432556152344,116.26156616210938,326.23150634765625,428.5306701660156,90.00395965576172,269.7900085449219,129.48191858421904,117.06278398499683,0.003220360516429044
2023-07-12,187.4940643310547,118.03813934326172,330.87274169921875,431.978515625,91.00579071044922,271.989990234375,130.91688179751318,118.00464046407306,0.011082344384330155
2023-07-13,188.2548065185547,123.60607147216797,336.2302551269531,435.4070739746094,91.96250915527344,277.8999938964844,132.8709649528011,118.94122823573663,0.014926135792863471
2023-07-14,188.40301513671875,124.47945404052734,338.7619323730469,435.1358947753906,91.42096710205078,281.3800048828125,132.97574656297695,118.86714954258947,0.0007885967428103656
2023-07-17,191.66346740722656,123.71524047851562,339.24273681640625,436.64678955078125,91.46610260009766,290.3800048828125,133.76536408822884,119.2798844085609,0.005938056718319739
2023-07-18,191.4065399169922,122.83190155029297,352.7445068359375,439.891357421875,91.88127136230469,293.3399963378906,134.92014798597756,120.16621104574503,0.00863290662437154
2023-07-19,192.76016235351562,121.1148910522461,348.417236328125,440.8695373535156,92.91922760009766,291.260009765625,135.1703992492287,120.4334228791285,0.0018548101746606377
2023-07-20,190.81375122070312,118.30611419677734,340.36126708984375,437.944580078125,91.791015625,262.8999938964844,132.12106521009395,119.63440505955974,-0.022559184970019602
2023-07-21,189.63803100585938,119.11996459960938,337.3194885253906,437.944580078125,91.81807708740234,260.0199890136719,131.7835740546893,119.63440505955974,-0.0025544083743798186
2023-07-24,190.43832397460938,120.61864471435547,338.6342468261719,439.9010314941406,91.4841537475586,269.05999755859375,132.43517391131377,120.16885373601376,0.004944469455306123
2023-07-25,191.29788208007812,121.29353332519531,344.3941955566406,441.10198974609375,91.31269073486328,265.2799987792969,132.6876460424344,120.49692247463852,0.0019063827506258018
2023-07-26,192.16732788085938,128.3005828857422,331.4320373535156,441.1698303222656,91.40289306640625,264.3500061035156,132.8034816341464,120.51545465276885,0.0008729945489797282
2023-07-27,190.9026641845703,128.4296112060547,324.5143737792969,438.2448425292969,89.62484741210938,255.7100067138672,130.71449168965609,119.7164284966377,-0.015729933573919393
2023-07-28,193.48138427734375,131.58580017089844,332.0207824707031,442.535400390625,90.0851821899414,266.44000244140625,132.69914248460032,120.88849080877327,0.015183096910603055
2023-07-31,194.0939483642578,131.72471618652344,329.6167907714844,443.3780517578125,90.3017807006836,267.42999267578125,132.83424690505666,121.11867996870788,0.0010181257989064331
2023-08-01,193.26402282714844,130.56350708007812,330.0289001464844,442.1092529296875,88.82200622558594,261.07000732421875,131.43224302529552,120.7720790519528,-0.010554536291858575
2023-08-02,190.2703399658203,127.41727447509766,321.354736328125,435.95916748046875,87.8717269897461,254.11000061035156,129.1962892004223,119.09204498542437,-0.017012216891428067
2023-08-03,188.8772735595703,127.48676300048828,320.5305480957031,434.70977783203125,85.84439086914062,259.32000732421875,128.04730725243857,118.75074612233138,-0.008893304560793902
2023-08-04,179.80735778808594,127.1492919921875,321.62945556640625,432.74371337890625,87.36487579345703,253.86000061035156,127.73661185425982,118.2136714287334,-0.002426411026092334
2023-08-07,176.70504760742188,130.5436553955078,323.9158020019531,436.5209045410156,86.50508880615234,251.4499969482422,127.37062417788042,119.2454960888184,-0.0028651744481603854
2023-08-08,177.64361572265625,130.4146270751953,319.93194580078125,434.6225891113281,87.50968933105469,249.6999969482422,127.67217016048559,118.72692856366368,0.0023674688300504235
2023-08-09,176.05294799804688,128.68768310546875,316.1836853027344,431.717041015625,87.96220397949219,242.19000244140625,126.90199735870678,117.93321279775701,-0.006032425083796294
2023-08-10,175.8355712890625,128.7174530029297,316.8705139160156,431.8720703125,86.51414489746094,245.33999633789062,126.256749678397,117.97556253455508,-0.00508461406234521
2023-08-11,175.89491271972656,128.58840942382812,314.986572265625,431.6202087402344,86.31501770019531,242.64999389648438,125.87584867774912,117.90676088538297,-0.003016876338240188
2023-08-14,177.54714965820312,130.3451385498047,317.9596862792969,434.0027770996094,86.12495422363281,239.75999450683594,126.21208716367593,118.55761298209508,0.0026711914116870124
2023-08-15,175.5585479736328,128.80677795410156,315.8205871582031,428.9471435546875,85.60002136230469,232.9600067138672,124.91103295772925,117.17655305154864,-0.010308475481111669
2023-08-16,174.68792724609375,127.73487091064453,315.0536193847656,425.7994689941406,84.93028259277344,225.60000610351562,123.79144254752413,116.31669499986327,-0.008963102647497966
2023-08-17,172.1453399658203,128.94573974609375,311.5923767089844,422.5549621582031,84.5682601928711,219.22000122070312,122.77904407636949,115.43038503580388,-0.00817825893551551
2023-08-18,172.630126953125,126.5041732788086,311.19903564453125,422.75830078125,84.8669204711914,215.49000549316406,122.54562349745382,115.4859315508207,-0.0019011434782834737
2023-08-21,173.96571350097656,127.40734100341797,316.5089111328125,425.50885009765625,83.73561096191406,231.27999877929688,123.41322046203118,116.23730591649166,0.007079787427866725
2023-08-22,175.3408966064453,128.11204528808594,317.0792236328125,424.3563537597656,84.37820434570312,233.19000244140625,124.10849961957142,115.92247563889748,0.00563374940656497
2023-08-23,179.18943786621094,131.37734985351562,321.54351806640625,429.0827331542969,86.4688720703125,236.86000061035156,126.65912477342687,117.21359239812222,0.020551575127198095
2023-08-24,174.4999542236328,128.80677795410156,314.63079833984375,423.1360168457031,85.898681640625,230.0399932861328,124.63132253955824,115.58911318317296,-0.016009918254970085
2023-08-25,176.70619201660156,128.90603637695312,317.590576171875,426.1190490722656,86.17926788330078,238.58999633789062,125.76707926207303,116.40399548091627,0.009112931640072309
2023-08-28,178.26937866210938,130.0275421142578,318.2985534667969,428.8211975097656,86.2697982788086,238.82000732421875,126.23016208426527,117.14214805868137,0.0036820670791541388
2023-08-29,182.15745544433594,133.5608673095703,322.92999267578125,435.01971435546875,87.16576385498047,257.17999267578125,128.93893465350658,118.83541224967801,0.02145899620593882
2023-08-30,185.64984130859375,134.86102294921875,323.3036193847656,436.8114929199219,87.07527923583984,256.8999938964844,129.44316810613415,119.32487683562765,0.003910637651711735
2023-08-31,185.86749267578125,135.1488494873047,322.2908020019531,436.1722717285156,87.46444702148438,258.0799865722656,129.7046544562332,119.15025920039695,0.002020086142241245
2023-09-01,187.44056701660156,134.64268493652344,323.1757507324219,436.9858093261719,86.10189056396484,245.00999450683594,128.43325025467905,119.37249527983838,-0.009802302059893686
2023-09-05,187.677978515625,134.75186157226562,327.9841613769531,435.09716796875,84.89452362060547,256.489990234375,128.58058611793084,118.85657044495233,0.0011471784990227268
2023-09-06,180.9603729248047,133.45169067382812,327.3253479003906,432.1722412109375,85.10331726074219,251.9199981689453,127.53839380178475,118.05756096194591,-0.008105362929285598
2023-09-07,175.66738891601562,134.2456817626953,324.4049377441406,430.84539794921875,85.33935546875,251.49000549316406,126.96459394503634,117.69510390357863,-0.00449903624817633
2023-09-08,176.28077697753906,135.35726928710938,328.692138671875,431.4942932128906,85.66615295410156,248.5,127.45056043674083,117.87236422907803,0.003827574890011243
2023-09-11,177.4481964111328,135.89324951171875,332.30096435546875,434.33209228515625,85.04888153076172,273.5799865722656,128.84031334471905,118.64757282654143,0.010904251054023418
